entry_idx,entry_price,exit_idx,exit_price,roi,pnl,days_held,max_price,min_price,max_gain,max_loss,status
33464,79.217284278334,33573,81.59380280668402,0.03,30.0,109,81.69443985138092,78.76606589723448,0.03127039251110024,-0.005695958719237881,closed_target
33465,79.27451544098967,33573,81.65275090421936,0.03,30.0,108,81.69443985138092,78.76606589723448,0.030525880819701617,-0.0064137830540720265,closed_target
33466,79.37426499404965,33575,81.75549294387115,0.03,30.0,109,81.81134436392918,78.76606589723448,0.03070364645344715,-0.0076624217794113,closed_target
33470,79.41713034219903,33575,81.799644252465,0.03,30.0,105,81.81134436392918,78.76606589723448,0.03014732478262265,-0.008198035388072915,closed_target
33469,79.47800749860843,33576,81.86234772356669,0.03,30.0,107,81.86350481924552,78.76606589723448,0.030014558690073516,-0.008957718289382334,closed_target
33467,79.5620367103383,33577,81.94889781164845,0.03,30.0,110,82.01458696858676,78.76606589723448,0.030825634431374052,-0.010004404688654642,closed_target
34337,83.83601828563332,34438,86.35109883420232,0.03,30.0,101,86.35988457065012,83.83601828563332,0.030104796680799836,0.0,closed_target
34338,83.98569668825893,34458,86.27377310080408,0.027243643891389207,27.24364389138921,120,86.42268667738709,83.94080766912157,0.029016726481103924,-0.0005344840955952122,closed_timeout
34339,83.94080766912157,34459,86.32760437788251,0.028434283336529607,28.434283336529607,120,86.42268667738709,83.94080766912157,0.029567013675262807,0.0,closed_timeout
34340,83.98524136216177,34460,86.27454061799426,0.0272583518092251,27.2583518092251,120,86.42268667738709,83.98524136216177,0.029022305296647878,0.0,closed_timeout
34341,84.0039888189163,34461,86.31111306695381,0.027464460681871628,27.46446068187163,120,86.42268667738709,84.0039888189163,0.028792654878385282,0.0,closed_timeout
34342,84.07621749105908,34462,86.31626486201976,0.026643056000930285,26.643056000930287,120,86.42268667738709,84.07320743196792,0.027908833869429706,-3.5801552222390935e-05,closed_timeout
34343,84.08318383148361,34463,86.60567934642812,0.03,30.0,120,86.8396166982328,84.07320743196792,0.03278221329336831,-0.00011864916456645756,closed_target
34344,84.20148839193885,34463,86.72753304369702,0.03,30.0,119,86.8396166982328,84.07320743196792,0.031331136262272,-0.0015234999098094073,closed_target
34345,84.27118047530693,34463,86.79931588956615,0.03,30.0,118,86.8396166982328,84.07320743196792,0.03047822765077403,-0.002349237808494075,closed_target
34346,84.2872600305362,34463,86.8158778314523,0.03,30.0,117,86.8396166982328,84.07320743196792,0.030281642406834834,-0.0025395605277801,closed_target
34439,86.18466331464315,34557,88.77020321408244,0.03,30.0,118,88.81513743989368,85.85975810030305,0.030521371484009737,-0.00376987275745253,closed_target
34460,86.27454061799426,34558,88.8627768365341,0.03,30.0,98,88.91492435777455,86.27454061799426,0.030604436962131863,0.0,closed_target
34461,86.31111306695381,34558,88.90044645896242,0.03,30.0,97,88.91492435777455,86.31111306695381,0.030167740842374478,0.0,closed_target
34462,86.31626486201976,34558,88.90575280788036,0.03,30.0,96,88.91492435777455,86.31626486201976,0.030106255175763874,0.0,closed_target
34459,86.32760437788251,34579,88.16591811491584,0.021294622389687386,21.294622389687387,120,88.91492435777455,86.27454061799426,0.02997094612479396,-0.0006146789346310363,closed_timeout
38414,78.3201186364286,38533,80.66972219552146,0.03,30.0,119,80.97296448151545,78.3201186364286,0.03387183129026749,0.0,closed_target
38415,78.35942966761668,38533,80.71021255764518,0.03,30.0,118,80.97296448151545,78.33494840696444,0.03335316279080643,-0.00031242264978294763,closed_target
38416,78.35748605150641,38533,80.7082106330516,0.03,30.0,117,80.97296448151545,78.33494840696444,0.033378794570946446,-0.0002876259267321982,closed_target
38417,78.34888597881137,38533,80.6993525581757,0.03,30.0,116,80.97296448151545,78.33494840696444,0.03349222480857909,-0.0001778911298201888,closed_target
38418,78.33494840696444,38533,80.68499685917338,0.03,30.0,115,80.97296448151545,78.33494840696444,0.03367610661905368,0.0,closed_target
38419,78.3811974365159,38533,80.73263335961138,0.03,30.0,114,80.97296448151545,78.3811974365159,0.033066183341977126,0.0,closed_target
38420,78.42196098258007,38533,80.77461981205748,0.03,30.0,113,80.97296448151545,78.42196098258007,0.032529198032959526,0.0,closed_target
38421,78.47416454521483,38533,80.82838948157128,0.03,30.0,112,80.97296448151545,78.43478732952975,0.03184232607995296,-0.0005017857267201682,closed_target
38422,78.52101360594834,38533,80.8766440141268,0.03,30.0,111,80.97296448151545,78.43478732952975,0.031226683953317687,-0.0010981299458423402,closed_target
38423,78.47983413854824,38533,80.83422916270469,0.03,30.0,110,80.97296448151545,78.43478732952975,0.03176778302774997,-0.0005739921536908629,closed_target
38574,79.03834857558,38657,81.4094990328474,0.03,30.0,83,81.49055557415284,78.68044780110104,0.031025534348404608,-0.004528191452997311,closed_target
38575,79.0914745832683,38657,81.46421882076635,0.03,30.0,82,81.49055557415284,78.68044780110104,0.03033299105276847,-0.005196853192242888,closed_target
38576,79.03180114253453,38657,81.40275517681057,0.03,30.0,81,81.49055557415284,78.68044780110104,0.031110950226022536,-0.004445721043353493,closed_target
38577,79.0263093303779,38657,81.39709861028923,0.03,30.0,80,81.49055557415284,78.68044780110104,0.031182605699994082,-0.004376536525715112,closed_target
38578,79.026305413524,38657,81.39709457592973,0.03,30.0,79,81.49055557415284,78.68044780110104,0.03118265680945173,-0.004376487178708133,closed_target
38579,79.026360929784,38657,81.39715175767753,0.03,30.0,78,81.49055557415284,78.68044780110104,0.031181932400484714,-0.004377186607267852,closed_target
38580,79.01109690891232,38657,81.38142981617969,0.03,30.0,77,81.49055557415284,78.68044780110104,0.03138114470298963,-0.004184843911134033,closed_target
38581,79.01953512051506,38657,81.39012117413051,0.03,30.0,76,81.49055557415284,78.68044780110104,0.03127100722459516,-0.004291183425679075,closed_target
38582,79.0280277758899,38657,81.3988686091666,0.03,30.0,75,81.49055557415284,78.68044780110104,0.031160182881524664,-0.004398186119164396,closed_target
38583,78.91856793929102,38657,81.28612497746975,0.03,30.0,74,81.49055557415284,78.68044780110104,0.03259039921809456,-0.003017289142564786,closed_target
38966,81.83952227512496,39062,84.29470794337871,0.03,30.0,96,84.41188893016401,81.49937074764995,0.031431838597387754,-0.0041563234732908995,closed_target
38967,81.78167226611117,39062,84.2351224340945,0.03,30.0,95,84.41188893016401,81.49937074764995,0.03216144389288494,-0.0034518922227786864,closed_target
38968,81.81115897892022,39062,84.26549374828782,0.03,30.0,94,84.41188893016401,81.49937074764995,0.031789428040176114,-0.003811072171103297,closed_target
38969,81.87956100442021,39062,84.33594783455283,0.03,30.0,93,84.41188893016401,81.49937074764995,0.030927473165215116,-0.004643286457651359,closed_target
38970,81.93349628667471,39062,84.39150117527495,0.03,30.0,92,84.41188893016401,81.49937074764995,0.030248832965918175,-0.005298511093751124,closed_target
38971,81.85492425544471,39062,84.31057198310806,0.03,30.0,91,84.41188893016401,81.49937074764995,0.03123776239459675,-0.004343703338912032,closed_target
38972,81.85079543297469,39062,84.30631929596393,0.03,30.0,90,84.41188893016401,81.49937074764995,0.03128978140825187,-0.004293479171042583,closed_target
38973,81.92901153531834,39062,84.38688188137789,0.03,30.0,89,84.41188893016401,81.49937074764995,0.03030522824964564,-0.005244061653095601,closed_target
38964,82.02264818164687,39063,84.48332762709629,0.03,30.0,99,84.67373567416196,81.49937074764995,0.03232140818769964,-0.00637967007402732,closed_target
38965,82.03613144174352,39063,84.49721538499583,0.03,30.0,98,84.67373567416196,81.49937074764995,0.032151738338508644,-0.0065429791076233755,closed_target
39176,85.21102157005261,39296,84.60890316534433,-0.007066203333958065,-7.066203333958065,120,85.21102157005261,83.98729641595193,0.0,-0.014361113522088732,closed_timeout
39257,84.5464164616602,39377,87.08280895551,0.03,30.0,120,87.37393386880703,84.32994469000748,0.03344337377597832,-0.0025603896736520527,closed_target
39258,84.54517927453888,39377,87.08153465277505,0.03,30.0,119,87.37393386880703,84.32994469000748,0.03345849661140926,-0.0025457936972666686,closed_target
39259,84.71470617457403,39377,87.25614735981125,0.03,30.0,118,87.37393386880703,84.32994469000748,0.03139039033852102,-0.0045418499566493705,closed_target
39260,84.64202829617389,39377,87.18128914505911,0.03,30.0,117,87.37393386880703,84.32994469000748,0.032275993706977715,-0.0036870998066632814,closed_target
39261,84.74895194712109,39377,87.29142050553472,0.03,30.0,116,87.37393386880703,84.32994469000748,0.03097362104635577,-0.004944099572759841,closed_target
39262,84.72475847888386,39377,87.26650123325038,0.03,30.0,115,87.37393386880703,84.32994469000748,0.03126801937810696,-0.004659957679015126,closed_target
39263,84.602926683615,39377,87.14101448412345,0.03,30.0,114,87.37393386880703,84.32994469000748,0.0327530889747422,-0.0032266258900046333,closed_target
39264,84.54500684236767,39377,87.0813570476387,0.03,30.0,113,87.37393386880703,84.32994469000748,0.033460604382158636,-0.002543759358387286,closed_target
39265,84.47254591021041,39377,87.00672228751672,0.03,30.0,112,87.37393386880703,84.32994469000748,0.034347111565462086,-0.0016881368812360787,closed_target
39297,84.51928751991048,39377,87.05486614550779,0.03,30.0,80,87.37393386880703,84.32994469000748,0.03377508770674473,-0.0022402322056772387,closed_target
